,ABCC4,ABL1,ADAM19,AFG3L2,ANXA2,ANXA2P2,APOC1,APOL4,AREG,ARRDC3,ASF1A,ATF3,ATG4B,ATHL1,ATP6V0D1,ATP6V0E2,BCL11A,BHLHE40,BIN1,BST2,BTG3,C10orf128,C16orf54,C1orf186,C1orf228,C1orf54,C2orf27A,C2orf68,C6orf25,CAD,CCDC152,CCDC42,CCNL1,CD164,CD33,CD69,CD9,CDC42,CDCA7,CDH2,CFHR1,CKS2,CMTM3,COQ10B,CPA3,CPSF6,CPVL,CRHBP,CRYGD,CTNNB1,CXCR4,CXXC1,CYCS,CYP51A1,DLC1,DLK1,DNAJC12,DNTT,DUSP1,DUSP10,DUXAP10,DUXAP8,ELK3,ELOVL6,ENGASE,ERAP2,EZH2,FAIM3,FAM120A,FAM133A,FAM188A,FAM19A2,FAM47E,FHL1,FLT3,FNBP4,FOS,FREM1,FRY,FTH1,GALNT1,GAS2,GIMAP7,GLRX5,GMDS,GNAS,GOLGA8A,GOLGA8B,GOLGA8S,GPKOW,HCST,HDLBP,HERC2P2,HERC2P7,HERC2P9,HES1,HIST1H2AK,HIST1H2BG,HIST2H2AA3+HIST2H2AA4,HIST3H2BB,HLA-E,HNRNPAB,HNRNPD,HNRNPL,HNRNPUL2,HOPX,HTATSF1,HYOU1,ID1,ID2,ID3,IER5,IFITM1,IL1RAP,IRF2BP2,ITGA2B,KCNA3,KIAA0125,KIT,KYNU,LAPTM4B,LDB1,LGALS1,LIMCH1,LINC-PINT,LINC01296,LOC101928834,LOC154761,LRRC70,MAF,MAFIP,MAGED2,MAP4K4,MARCKS,MED4-AS1,MIR221,MMRN1,MPDZ,MPL,MRPL16,MYCN,MYCT1,NCF4,NET1,NFKBIA,NFKBIE,NOG,NUBP1,OGFRL1,PCDH9,PDE4B,PDLIM1,PIEZO2,PLAG1,PLAU,PPIF,PPM1A,PPP1CC,PPP1R14B,PRKAR2B,PRKD2,PRKG1,PROM1,PROSER1,PRSS1,PRSS21,PRSS3,PRSS3P2,PTBP3,PTPRD,PTPRS,QSOX1,RAB31,RANBP9,RGS1,RHOB,RIPK2,RNA5-8S5,ROGDI,RTN4,RXFP1,S100A10,SAT1,SCN2A,SCN9A,SDK2,SDPR,SELL,SELM,SEPP1,11-Sep,SIK1,SLA,SMARCC1,SNHG15,SNHG3,SNHG9,SOCS2,SORT1,SPG20,SPNS1,SQLE,SRM,STAT4,STK17B,STON2,STXBP5,TAGLN2,TCTEX1D1,TEKT4P2,TFRC,TLR3,TOB1,TOMM40,TPSAB1,TPSB2,TPSD1,TRA2B,TSC22D1,TSC22D3,TTC34,TUBB4B,TUBB6,VPREB1,VWF,YBX1,YDJC,YIF1B,YKT6,ZC3H12C,ZFP36L2,ZKSCAN1,ZNF200,ZNF317
OX2046D10,0,0,0,0,9.194051277,6.623589343,0,0,0,0,0,0,0,0,0,0,8.642139136,0,0,0,0,0,0,8.253386431,0,0,0,0,0,0,0,0,0,5.866937776,8.044324498,9.743068459,0,7.173697978,0,0,0,0,0,0,0,3.963085071,0,0,0,0,0,0,1.157732668,0,0,0,0,6.869284013,9.388861553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.990127313,0,0,0,0,7.861042429,4.36344808,0,0,0,0,8.428860798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551735983,6.423505008,0,4.999165644,0,0,0,0,0,0,0,0,11.141143,0,3.5760453,0,0,0,0,0,0,0,0,0,1.539499104,0,0,0,0,0,0,0,0,0,0,0,5.906372681,0,0,9.160055745,0,0,0,0,9.615936835,0,0,0,0,0,8.053213598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.610693106,0,0,0,8.745371018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.858786119,0,0,6.048908237,0,8.739316655,0,9.908488957,0,0,0,0,7.794804018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.048601635,0,0,8.592599198,1.332550488,0,0,0,0,0,0,0
OX2046A2,0,0,7.536889623,0,11.60439043,9.076852414,0,0,0,7.438899512,0,0,0,0,0,0,7.714753881,0,0,1.404741299,0,0,7.924736087,3.659847297,0,0,0,1.476853133,0,0,0,0,5.961373519,0,0,9.907009649,0,8.015970312,0,0,0,0,0,0,0,3.397591583,0,0,0,6.760013381,1.043276916,0,0,2.351869423,0,0,0,9.231362214,0,0,0,0,0,0,0,0,0,8.127165581,0,0,0,0,9.401872648,0,0,0,0,0,0,1.84693285,0,0,9.839005782,0,0,8.881429058,5.069325271,6.820223139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.641199484,0,0,0,0,0,0,0,0,12.88597807,0,7.149189314,0,0,0,0,0,0,0,0,0,3.595691223,0,0,0,8.46053529,0,8.309714725,0,0,7.697777759,0,0,7.17530657,0,0,9.220780646,0,0,0,1.779749586,0,0,0,0,0,0,4.430778857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.344986148,0,0,0,4.101018299,0,0,0,2.375311822,0,0,0,0,10.04597629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43543211,0,0,0,0,0,0,8.083072816,0,0,0,0,8.416047991,0,0,0,0,0,0,0,0,0,9.366570639,3.954573573,0,0,0,0,9.023491479,0,0,0,0,7.259972956,6.323496994,0,0
OX2046E6,0,0,0,0,9.005343116,6.497075444,0,0,0,3.3983728,7.973114725,0,0,0,0,0,7.074453699,0,0,0,0,0,8.754007262,9.025589196,0,0,0,6.07769649,0,0,0,0,0,8.726488827,8.743050244,3.507188929,8.921829009,1.169013186,0,0,0,0,0,0,0,4.589304082,0,0,0,6.872715052,0,0,1.00043746,7.123532624,0,0,0,6.468385328,0,0,0,0,0,0,0,0,0,0,5.629431173,0,0,0,0,0,0,0,0,0,0,10.11145863,0,0,0,0,0,2.979385721,0,0,0,0,0,0,0,8.217767107,0,0,0,0,7.097356964,0,0,0,6.464169729,5.447633503,0,0,0,0,0,0,0,0,11.96277303,0,7.035357444,0,0,0,0,0,0,0,8.429160529,0,0,0,0,0,0,0,0,0,0,7.818049987,0,0,0,0,8.218004568,9.986662412,0,0,0,0,10.18005292,0,0,0,0,0,0,8.704210697,0,0,0,0,0,0,0,0,0,0,3.785357773,0,0,0,0,0,0,0,0,0,0,0,0,6.539988659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.611902676,0,0,0,0,0,0,8.758204185,0,0,0,0,8.511136906,0,0,0,0,9.927006318,0,0,0,0,8.625428728,0,0,0,0,0,7.931897767,10.20556659,0,0,0,0,0,8.066228559,0,0,0,0,3.316192493,0,0,0
OX2046B11,0,0,0,0,3.71532855,0,0,0,0,1.37684707,0,0,0,0,0,0,2.485720113,0,0,9.589844987,0,0,6.144949672,0,0,0,0,5.614250112,0,0,0,0,7.656719339,9.15805095,0,2.326184986,1.869886937,0,0,0,0,0,0,2.983169941,0,5.113718964,0,0,0,7.875901076,0,0,0,2.335829379,0,0,0,3.144296828,9.762342761,0,0,0,4.444246907,0,0,0,0,0,0,0,0,0,0,9.520792258,9.386063774,0,0,0,0,2.778425386,0,0,0,1.036111137,0,1.367073993,0,0,0,0,1.252356574,0,0,0,0,0,0,1.431974972,0,0,5.758232237,0,0,6.21858352,0,1.856521954,0,0,0,0,0,0,11.282966,0,0,0,0,0,0,0,0,0,9.510656649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.034937572,0,8.714279464,0,0,0,1.200135501,0,0,9.632567394,0,0,0,0,0,0,0,0,0,0,0,0,8.494847466,0,9.303851601,0,0,0,0,0,0,7.058079488,0,0,0,0,0,0,0,0,0,0,0,0,0,8.758147135,0,0,0,0,1.905455951,0,1.220274394,0,0,0,0,0,0,0,0
OX2046G9,0,0,0,0,0,0,0,2.035340395,0,0,0,0,0,0,0,0,10.63799575,0,8.396998587,0,0,0,7.766648965,0,0,0,0,9.238285155,0,0,0,0,8.67698073,7.612100938,0,11.65564374,0,7.975044291,0,0,0,0,0,0,0,0,0,0,0,6.220255905,9.737151811,0,2.770294953,2.159634079,0,0,0,11.99030499,0,0,0,0,0,0,0,0,0,7.985261912,0,0,0,0,0,0,0,0,8.822057517,0,0,8.615526908,0,0,8.035988764,0,0,0,1.21175401,1.257696679,2.699235902,0,0,0,0,0,0,0,0,0,10.21621079,2.385265329,8.344425128,0,0,4.820932917,0,0,0,0,0,0,0,0,12.21266982,7.924397183,0,0,0,0,0,0,0,0,10.7033748,0,3.1027964,0,0,0,8.624140241,0,6.77434537,0,0,9.044635453,0,0,0,0,0,9.160317653,0,0,0,0,0,0,0,0,0,0,5.091702125,8.985727808,0,0,0,0,0,0,6.861422425,0,1.607911758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.309562875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87890499,0,0,0,0,0,0,8.184910283,0,0,0,0,6.299130844,7.043296342,0,0,0,0,0,0,0,0,9.33432181,4.393693635,0,0,0,0,0,0,0,0,0,8.322957496,6.371928243,0,0
OX2046A5,0,0,6.822982893,0,1.014275181,0,0,0,0,0,0,0,0,0,0,0,10.38256411,0,0,9.682001322,0,0,0,0,0,0,0,6.488453281,0,0,0,0,0,0,0,11.60899895,0,9.368894625,0,0,0,0,0,1.084177194,0,2.600851025,0,0,0,8.81031479,0,0,2.23979032,3.385203863,0,0,0,10.00716003,10.09282552,6.805457512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.944007012,0,0,10.60465363,0,0,0,0,0,0,0,0,0,0,7.612770837,0,0,1.185593418,10.02946155,10.97073979,0,6.335783196,0,0,5.908239665,0,9.914345705,0,0,0,0,0,0,9.430950533,6.471995504,0,0,0,0,0,0,0,0,9.712706029,0,4.400606309,0,0,0,9.725441356,0,0,0,0,0,0,0,0,0,8.189484333,1.99399415,0,0,9.993445811,8.549698809,0,0,0,0,0,0,8.724009876,0,0,0,0,0,0,0,0,0,0,0,5.592686642,0,8.462799709,0,7.061330278,8.732742194,0,2.472966246,0,0,9.798571706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.390666363,0,12.25764767,0,0,0,0,0,0,8.449379456,0,0,0,0,0,0,0,9.322617516,0,0,0,0,0,0,6.263008878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OX2046G6,0,0,0,0,8.864100842,6.327912274,0,4.54230582,0,0,8.572812344,0,0,0,1.099886733,0,2.011976468,0,0,0,0,0,0,0,7.586832132,0,0,5.622477837,1.243276696,0,1.737872479,0,0,5.736357215,0,9.944586881,0,8.565091661,0,0,0,9.44422609,0,3.929002174,0,4.029129379,0,0,0,8.275161938,0,0,0,4.262209249,0,0,0,11.75602334,0,0,0,0,0,0,0,0,6.218362335,0,0,0,0,0,0,0,0,4.88310794,0,0,0,9.617968449,0,0,0,0,0,1.205991022,0,0,0,0,0,0,5.749393382,8.059803264,7.22768636,0,0,0,0,0,0,0,7.305115784,7.838093075,0,0,0,0,0,0,0,0,12.37415847,0,5.156966144,0,0,0,0,0,0,0,0,0,3.69404738,0,0,0,8.674033189,0,1.581862135,0,0,7.571310949,0,0,0,0,2.175449883,2.5985048,0,0,0,0,8.695555394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098226364,0,0,0,7.034686462,0,0,0,0,0,0,0,0,0,0,0,0,5.477928633,0,0,0,0,0,0,0,0,0,0,0,10.14463466,0,0,0,0,0,0,5.25201725,7.232147805,0,0,0,2.789568049,0,0,0,0,0,0,0,4.302509313,0,0,3.644184027,0,0,10.39063166,0,8.547477905,0,0,0,0,0,0,0,0
OX2046G1,0,0,0,0,0,0,0,5.449490803,0,0,0,0,0,0,0,0,2.24019442,0,0,0,0,0,9.162758818,0,0,0,0,9.449170673,0,0,0,0,0,0,0,10.08857298,0,8.154729446,0,0,0,0,0,1.965470174,0,4.482144005,0,0,0,0,0,0,0,3.433606829,0,0,0,2.282716263,1.929382874,0,0,0,0,0,0,0,0,7.729014199,0,0,0,0,0,0,0,0,0,0,0,10.92293709,0,0,9.333605423,0,0,9.601971043,0,0,0,0,0,0,7.682284979,0,8.881486376,0,0,1.307360001,0,0,0,0,0,8.071650169,0,0,0,0,0,0,0,0,12.60325459,0,8.83904559,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25983964,0,0,0,0,0,0,0,0,0,0,10.79433961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03643946,0,0,0,0,10.39289059,0,0,0,0,0,0,0,0,8.147725978,10.66778529,0,1.984533419,0,0,0,0,0,3.500531,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666254561,0,0,0,1.78084098,0,1.095659423,0,0,0,0,4.52123052,0,0,0
OX2046H11,0,0,5.980801935,0,9.944152379,7.291286633,0,0,0,0,0,0,0,0,0,0,6.288434985,0,0,0,0,0,8.362546245,0,0,0,0,6.639718233,0,0,0,0,0,0,0,8.191641755,9.901876624,7.518244507,0,0,0,0,0,9.480180663,0,3.747601583,0,0,0,6.977752745,0,0,1.94754348,5.673310271,0,0,0,8.311852815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875812644,0,0,0,0,0,0,0,0,0,0,0,9.216568333,0,0,0,0,0,0,0,0,0,0,0,0,7.477275185,0,0,7.803279146,0,7.048944559,0,0,0,0,0,0,9.002917441,0,11.20064426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.508223701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.525409135,0,1.259957248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249068932,0,0,0,0,0,0,0,0,8.519661306,0,0,0,4.753336198,0,0,0,8.309291886,9.425367502,0,0,0,0,0,0,1.842443672,0,0,0,1.976480219,0,8.545572218,0,10.6124446,0,0,0,0,0,0,4.912985097,7.714102016,0,0,0,0,0,0,0,0,0,0,0,0,8.903070673,0,0,0,0,0,0,6.743974095,0,0,0,0,0,0,0,0
OX2046C3,0,0,8.304612396,0,5.497634031,0,0,0,0,8.107588668,0,0,7.451669024,0,0,0,0,0,0,8.902261287,0,0,8.026731123,0,0,1.52459451,0,5.919202934,0,0,0,0,0,0,0,11.27451626,9.952807008,9.628177506,0,0,0,0,0,2.668682768,0,3.363693839,0,0,0,7.463389007,0,0,1.267902545,8.597275397,0,0,0,9.679903856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.953774964,0,0,0,0,0,8.971732997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31467787,0,0,0,0,0,0,0,0,10.43980441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.705370675,0,0,0,0,8.35986555,0,0,0,0,0,0,0,0,0,7.55674508,0,0,0,0,0,0,7.582638584,0,0,0,0,0,0,0,0,0,3.896377953,0,0,0,0,0,0,0,5.730422309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.274964854,10.91900658,0,0,0,0,0,0,6.696207502,0,0,9.138775393,0,0,0,0,0,0,0,0,0,0,7.556957175,7.855200645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OX2046F9,0,0,0,0,11.62386404,8.93871718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53832294,0,0,0,0,0,0,0,0,0,0,0,0,2.862162654,0,9.089989039,0,0,0,0,0,1.763566337,0,0,0,0,0,6.93309519,0,0,0,3.416127563,0,0,0,10.46551996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03762034,0,0,4.045032257,0,0,0,0,0,0,0,0,0,0,0,0,9.029548922,0,8.012297489,0,0,4.816488936,0,0,0,6.670549988,0,0,0,0,13.23154311,0,5.775893586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.063194083,1.044026672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52959418,0,0,0,0,0,10.17088038,0,0,0,0,0,0,0,0,0,2.562540888,0,0,0,5.74293307,0,2.201555431,0,0,0,0,0,0,0,0,8.170256915,7.627098103,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72251633,5.925043233,0,0,10.48910287,0,0,0,0,0,0,2.207818367,0,0,0
OX2046B12,0,0,0,0,10.65036733,8.065472199,0,0,0,0,0,0,0,7.086395808,0,0,10.42601557,0,0,0,0,0,7.142878965,0,8.741445609,0,0,0,0,0,0,0,0,0,1.214947337,10.87379291,11.11193782,7.843203417,0,0,0,0,0,1.766557889,0,5.780138044,0,0,0,8.512184874,0,0,0,3.042049466,0,0,0,10.32717643,0,0,0,0,0,0,0,0,0,10.07365702,0,0,0,0,0,0,0,7.378495864,0,0,0,10.0588335,0,0,7.433188538,0,0,6.304904549,0,0,0,0,0,0,0,0,0,0,0,2.500765138,0,0,7.971793928,0,0,8.029392508,0,9.927371712,0,0,0,0,0,0,12.645751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.464704691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.993145235,0,0,9.759887937,0,0,4.164223585,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43424052,12.24029111,0,0,0,0,0,0,0,7.196436478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.57167797,0,0,0,0,0,0,0,0,0,0
OX2046B4,0,0,5.5171081,0,0,0,0,0,0,0,0,0,0,0,0,0,9.461137178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.233037765,0,0,0,0,0,0,0,0,0,8.256994658,0,0,0,0,0,0,0,7.884664606,0,0,0,12.56725412,0,0,0,0,0,0,0,0,0,8.464031459,5.169720961,0,0,0,0,0,0,0,0,0,0,9.093917892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.829919326,0,0,0,0,0,0,0,0,11.2308268,0,0,0,0,0,0,0,0,0,0,0,4.620982154,0,0,0,0,0,0,0,0,6.681754028,0,0,0,0,0,9.796671677,0,0,0,0,0,0,0,7.226905465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.025103408,0,1.566897942,0,0,0,0,0,0,0,5.680725093,0,0,8.227515139,0,0,0,0,0,0,0,0,8.528606275,0,9.986194424,0,0,0,0,0,0,7.107536407,7.125670372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.014560101,0,0,0,0,0,0,0,0,0,0,0,0,0
OX2046C9,0,0,2.393180581,0,8.878288318,6.405621229,0,3.690404103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.604064602,0,0,0,0,7.752811201,0,0,0,0,0,0,0,9.108635197,0,9.227078564,0,0,0,0,0,3.559493224,0,4.012157815,0,0,0,7.99827056,0,0,8.400436717,2.949627367,0,0,0,11.67837052,9.22189737,0,0,0,0,0,0,4.895784197,0,0,0,0,0,0,0,2.1516501,0,0,0,0,0,0,0,0,9.308841672,0,0,0,0,0,0,0,1.281192062,0,6.426768886,8.830655881,6.48163349,0,0,9.755431208,0,0,7.368017163,0,0,6.072740476,0,0,0,0,0,0,0,0,11.83940461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854338812,0,0,0,0,1.089733899,1.051457665,0,0,0,8.184862453,9.163007828,0,0,0,0,0,0,8.425011172,0,0,0,0,0,0,0,0,0,0,7.268040694,0,0,0,0,0,0,0,0,0,0,0,0,6.538806957,0,0,8.529860816,6.183167299,0,9.759121014,1.185669451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95006904,7.840169252,0,0,0,0,0,0,0,0,0,0,0,0,0,2.358643589,0,0,0,0,0,0,9.605796857,0,0,0,12.07661127,0,3.538616499,0,0,0,0,0,0,0,0
OX2046H10,0,0,5.951167868,0,10.28709698,7.704562213,0,0,0,0,0,0,0,0,0,0,10.03624543,0,0,0,0,0,9.155106088,0,8.576517593,0,0,0,0,0,0,0,3.371444427,0,0,11.81585152,0,8.87566608,0,0,0,2.469253167,0,1.367052657,0,4.921201193,0,0,0,7.857773117,0,0,7.404982763,1.250226812,0,0,0,9.886927837,1.746002856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.327910921,0,0,0,0,0,11.03933655,0,0,0,0,0,1.281471426,0,0,0,0,0,0,0,0,0,0,9.520131001,0,0,3.908817469,7.703848401,0,0,6.803916676,0,7.110769389,0,5.177511486,0,5.637296597,0,0,12.2613673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.10783314,0,0,0,0,0,0,0,0,0,0,8.487766396,0,0,0,0,1.700169467,0,0,0,0,0,6.595801902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166786203,0,7.202188441,1.897860714,0,0,0,0,0,0,0,0,0,0,0,0,10.08455407,0,0,0,0,0,0,2.233141404,0,0,0,0,1.079740254,0,0,11.55335775,0,0,0,0,0,0,9.295629195,6.974610474,0,0,0,0,0,0,0,0,0,0,0,0,0,6.338484634,0,0,0,10.21538752,0,2.134671827,0,0,0,0,1.200346979,0,0,0
OX2046D12,0,0,5.774700361,0,12.21277935,9.682189992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.838301198,0,0,0,0,0,0,0,0,0,0,0,0,12.61684944,0,1.085988853,0,0,0,0,0,0,0,6.132193526,0,0,0,8.82583082,0,0,2.350542091,1.448940815,0,0,0,4.663400624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249403734,0,0,1.480185429,7.143168863,9.297101315,2.559005568,0,0,0,0,2.31300059,0,0,0,5.522366331,0,0,0,0,0,5.978585205,0,0,0,0,0,0,0,0,11.2548606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.187041735,0,0,0,0,0,1.720696114,0,0,5.707380623,2.63170848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40642998,0,0,0,0,0,8.826083519,0,0,0,0,0,0,11.76217421,0,0,5.023239791,0,0,0,0,1.575602079,0,0,9.160696399,0,0,8.311451947,12.50293507,0,0,0,0,0,0,8.648767106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.031329197,0,0,0
OX2046D9,0,0,0,0,1.894852088,0,0,0,0,0,0,0,0,0,0,0,9.247055307,0,0,0,0,0,0,0,3.817618365,0,0,4.740043063,0,0,0,0,0,7.82241934,0,9.76690798,0,7.962225257,0,0,0,0,0,0,0,0,0,0,0,5.797364243,0,0,7.1512918,2.802124566,0,0,0,9.59949665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.777359284,0,0,0,4.155540328,0,8.688912888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.592259209,0,0,6.210675337,0,0,0,0,0,0,0,0,12.81061482,0,4.713003656,0,0,0,0,0,0,0,0,0,3.46455048,0,0,0,8.653689194,0,0,0,3.259688094,0,0,0,0,0,0,0,0,0,8.732417613,5.636416982,0,0,0,0,0,0,6.541310073,0,0,0,0,0,3.182204356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.767002133,0,0,8.432656014,5.899276651,0,0,0,0,9.21359888,0,0,0,0,0,0,0,0,0,0,0,0,1.070761436,0,9.328907209,0,0,0,0,0,0,7.394923746,1.79620793,0,4.725525734,0,0,0,0,0,0,0,0,0,0,7.543626081,9.333466648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OX2046D3,0,0,0,0,10.57935078,7.94001864,0,0,0,1.491295595,0,0,0,0,5.200695059,0,6.217552616,0,8.739000857,0,0,0,7.731995185,0,6.467902489,0,0,6.506306214,0,0,0,0,0,4.849143504,0,10.24110425,0,0,0,0,0,0,0,0,0,4.281160576,0,0,0,5.667126737,0,0,2.248785686,0,0,0,0,10.14905318,0,0,0,0,8.435144913,0,0,0,0,0,0,0,7.380163919,0,0,0,0,0,0,0,0,9.385585498,0,0,0,0,0,0,0,0,0,0,0,0,6.682950841,2.243948351,6.462394526,0,0,0,0,0,4.305640169,0,0,5.757529872,0,0,0,0,0,0,0,0,10.2989766,7.626774324,7.549258099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.356804921,0,0,0,0,0,0,0,0,0,0,8.247683746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.792631322,0,0,7.255904386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074662006,0,0,0,0,0,0,7.217907916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.129064589,0,0,9.198879091,0,0,0,0,0,0,0,5.45226731,6.77249612,0,0
OX2046G12,0,0,0,0,8.910429576,6.212771712,0,0,0,6.659497723,0,0,0,0,0,0,9.803734674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.843984613,0,10.81441842,0,0,0,0,0,0,0,0,0,7.914548489,0,0,0,6.842534066,0,0,0,6.898424584,0,0,0,11.67427565,0,0,0,0,0,0,0,7.321897079,0,0,0,0,0,0,0,0,0,0,8.827736213,0,0,8.877724033,7.64307535,0,0,0,0,8.209809517,0,0,0,0,0,0,3.27247261,8.685561542,5.541342331,0,0,9.238610119,7.669314632,0,0,0,7.335433943,7.014505914,0,0,0,0,0,9.177602347,8.013805625,0,11.73764533,0,6.601556787,0,0,0,0,0,0,0,0,0,3.974171525,0,0,0,9.288310198,0,7.227670302,0,0,0,0,0,0,0,0,1.776145988,0,0,0,0,0,0,0,0,0,0,6.039826044,0,0,0,0,0,1.229275025,0,0,0,0,0,8.508705038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.183184916,0,9.4076158,0,0,0,2.842954695,0,0,0,0,0,0,0,0,0,0,9.555007856,0,0,10.26892008,0,0,0,0,0,0,0,7.911914606,0,0,0,7.287134345,8.117574648,0,8.661975054,0,0,0,0,0,0,0,0,0,0,0,0,7.952603982,0,0,0,0,0,0,0,0
OX2046G2,0,0,7.588442895,0,6.280583982,0,0,5.63314433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.120406209,0,0,0,0,1.448985313,0,0,0,0,0,0,0,10.98550977,0,8.231447386,0,0,0,7.812356694,0,9.612071185,0,0,0,0,0,0,1.764347332,0,0,8.376536111,0,0,0,3.573978763,0,0,0,0,0,0,0,0,0,0,5.667645869,0,0,0,0,0,0,0,8.951472443,0,0,10.89285594,0,0,1.244046139,0,0,1.282182755,0,0,0,0,4.193000428,0,0,0,0,0,0,0,0,0,0,0,0,5.268234405,0,0,0,0,0,0,0,0,10.01489622,0,8.619446156,0,0,0,0,0,0,0,11.43621483,0,0,0,0,0,0,0,0,0,0,9.252394459,0,0,0,0,0,2.52269344,0,0,0,0,5.191206423,0,0,0,9.236966032,0,0,1.756075614,0,0,0,0,0,0,0,0,0,0,0,4.913112839,0,0,0,0,6.818418107,0,0,0,0,0,0,0,0,0,0,0,0,0,8.351387494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659593553,0,0,0,0,0,0,7.799562541,0,0,9.170463838,0,0,0,0,7.436626819,0,0,0,0,0,0,9.555960053,0,0,0,1.920100387,0,0,0,0,0,0,8.563127365,0,0,0
